symbol,timestamp,expiration,expiration_date,strike,contractType,bid,ask,last,open_interest,volume,delta,gamma,theta,vega,rho,implied_volatility
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,312.5,CALL,16.5,17.35,16.92,10911,3199,1.0,0.0,-0.0,0.0,0.0,99.229
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,315.0,CALL,14.15,14.4,14.47,20436,6808,1.0,0.0,-0.0,0.0,0.0,89.135
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,317.5,CALL,11.6,11.95,11.75,14377,11133,1.0,0.0,-0.0,0.0,0.0,77.675
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,320.0,CALL,9.15,9.5,9.33,27091,30505,0.953,0.006,-0.027,0.007,0.0,65.249
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,322.5,CALL,6.75,6.95,6.92,10142,19180,0.934,0.023,-0.094,0.01,0.001,56.369
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,325.0,CALL,4.4,4.5,4.4,26829,64235,0.864,0.055,-0.25,0.017,0.001,49.633
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,327.5,CALL,2.36,2.41,2.41,18554,68920,0.692,0.101,-0.675,0.027,0.001,44.585
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,330.0,CALL,0.95,0.97,0.96,32352,243406,0.409,0.117,-0.975,0.03,0.001,42.674
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,332.5,CALL,0.32,0.34,0.32,8347,161588,0.179,0.074,-0.34,0.02,0.0,45.257
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,335.0,CALL,0.14,0.15,0.15,15456,213693,0.079,0.037,-0.145,0.012,0.0,51.944
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,337.5,CALL,0.08,0.09,0.09,10889,61130,0.044,0.019,-0.085,0.007,0.0,61.111
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,340.0,CALL,0.06,0.07,0.07,13839,76784,0.03,0.012,-0.065,0.005,0.0,72.039
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,342.5,CALL,0.05,0.06,0.05,5735,22324,0.023,0.008,-0.055,0.004,0.0,83.067
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,345.0,CALL,0.04,0.05,0.04,15750,26048,0.017,0.006,-0.045,0.003,0.0,93.086
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,347.5,CALL,0.03,0.04,0.03,3182,7398,0.013,0.004,-0.035,0.003,0.0,101.647
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,350.0,CALL,0.02,0.03,0.02,10384,12306,0.009,0.003,-0.025,0.002,0.0,108.483
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,352.5,CALL,0.01,0.02,0.03,2121,2402,0.005,0.002,-0.015,0.001,0.0,112.807
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,355.0,CALL,0.01,0.02,0.02,3705,3476,0.005,0.002,-0.015,0.001,0.0,122.958
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,357.5,CALL,0.01,0.02,0.02,2084,853,0.005,0.001,-0.015,0.001,0.0,133.011
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,360.0,CALL,0.0,0.01,0.01,6635,2917,0.002,0.001,-0.005,0.0,0.0,128.512
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,362.5,CALL,0.0,0.01,0.01,1819,417,0.002,0.0,-0.005,0.0,0.0,137.506
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,365.0,CALL,0.0,0.01,0.01,3433,869,0.002,0.0,-0.005,0.0,0.0,146.389
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,292.5,PUT,0.01,0.02,0.01,3195,662,-0.003,0.001,-0.015,0.001,0.0,185.719
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,295.0,PUT,0.01,0.02,0.01,11385,7517,-0.004,0.001,-0.015,0.001,0.0,173.742
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,297.5,PUT,0.0,0.01,0.01,5749,1643,-0.002,0.0,-0.005,0.0,0.0,145.282
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,300.0,PUT,0.0,0.01,0.01,36301,13488,-0.002,0.001,-0.005,0.0,0.0,134.261
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,302.5,PUT,0.01,0.02,0.01,7387,2626,-0.004,0.001,-0.015,0.001,0.0,137.434
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,305.0,PUT,0.01,0.02,0.01,11125,10130,-0.005,0.001,-0.015,0.001,0.0,125.434
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,307.5,PUT,0.01,0.02,0.02,10073,4313,-0.005,0.002,-0.015,0.001,0.0,113.507
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,310.0,PUT,0.02,0.03,0.02,19120,21048,-0.009,0.003,-0.025,0.002,0.0,107.647
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,312.5,PUT,0.03,0.04,0.04,5439,5413,-0.013,0.004,-0.035,0.003,0.0,99.229
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,315.0,PUT,0.04,0.05,0.04,10977,30312,-0.018,0.006,-0.045,0.003,0.0,89.135
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,317.5,PUT,0.05,0.06,0.05,7720,18302,-0.024,0.009,-0.055,0.004,0.0,77.675
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,320.0,PUT,0.06,0.07,0.07,11680,53754,-0.032,0.014,-0.065,0.006,0.0,65.249
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,322.5,PUT,0.11,0.12,0.12,2803,30973,-0.06,0.027,-0.115,0.009,0.0,56.369
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,325.0,PUT,0.26,0.27,0.26,3182,85164,-0.135,0.056,-0.265,0.017,0.0,49.633
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,327.5,PUT,0.7,0.72,0.72,1215,99042,-0.308,0.101,-0.69,0.027,-0.001,44.585
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,330.0,PUT,1.77,1.79,1.77,2051,184969,-0.591,0.117,-0.991,0.03,-0.001,42.674
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,332.5,PUT,3.6,3.7,3.6,426,81748,-0.821,0.074,-0.356,0.02,-0.002,45.257
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,335.0,PUT,5.85,6.05,6.1,397,28030,-0.92,0.037,-0.161,0.012,-0.002,51.944
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,337.5,PUT,8.15,8.55,8.5,235,6812,-0.956,0.019,-0.101,0.007,-0.002,61.111
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,340.0,PUT,10.7,11.25,10.64,590,4022,-0.97,0.012,-0.081,0.005,-0.002,72.039
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,342.5,PUT,12.95,14.0,12.45,4,594,-0.977,0.008,-0.07,0.004,-0.002,83.067
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,345.0,PUT,15.4,16.3,15.13,46,257,-0.983,0.006,-0.061,0.003,-0.002,93.086
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,347.5,PUT,17.55,19.0,16.01,16,77,-0.987,0.004,-0.051,0.003,-0.002,101.647
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,350.0,PUT,20.4,21.4,20.5,144,330,-0.991,0.003,-0.041,0.002,-0.002,108.483
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,352.5,PUT,22.0,24.45,20.83,6,14,-0.994,0.002,-0.031,0.001,-0.002,112.807
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,355.0,PUT,24.7,26.75,24.7,4,15,-0.995,0.002,-0.031,0.001,-0.002,122.958
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,357.5,PUT,27.05,29.85,24.66,5,6,-0.995,0.001,-0.031,0.001,-0.002,133.011
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,360.0,PUT,30.3,31.3,28.9,0,172,-0.998,0.001,-0.021,0.0,-0.002,128.512
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,362.5,PUT,32.2,34.25,27.75,0,2,-0.998,0.0,-0.021,0.0,-0.002,137.506
TSLA,2025-08-08 12:19:52.437493,20250808,2025-08-08,365.0,PUT,35.0,36.55,33.5,5,4,-0.998,0.0,-0.021,0.0,-0.002,146.389
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,292.5,CALL,36.95,37.9,38.9,477,22,0.934,0.003,-0.195,0.055,0.02,52.459
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,295.0,CALL,34.65,35.3,35.0,1754,139,0.929,0.004,-0.203,0.059,0.024,50.95
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,297.5,CALL,32.5,32.85,34.9,645,39,0.922,0.005,-0.214,0.065,0.027,49.459
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,300.0,CALL,30.15,30.3,30.2,13381,1026,0.912,0.006,-0.231,0.071,0.031,48.159
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,302.5,CALL,27.75,28.15,28.95,824,311,0.9,0.007,-0.253,0.08,0.034,47.002
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,305.0,CALL,25.55,25.7,25.85,7536,951,0.884,0.008,-0.279,0.089,0.036,45.944
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,307.5,CALL,23.3,23.5,23.45,1337,650,0.863,0.01,-0.31,0.1,0.039,45.041
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,310.0,CALL,21.15,21.35,21.28,8029,3027,0.839,0.011,-0.344,0.113,0.04,44.267
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,312.5,CALL,19.05,19.25,19.25,1884,1063,0.809,0.013,-0.382,0.126,0.041,43.676
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,315.0,CALL,17.05,17.15,17.14,9582,4385,0.775,0.015,-0.42,0.139,0.041,43.212
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,317.5,CALL,15.15,15.25,15.4,3049,3516,0.736,0.016,-0.458,0.151,0.04,42.882
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,320.0,CALL,13.4,13.5,13.5,16564,11492,0.693,0.018,-0.49,0.162,0.039,42.474
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,322.5,CALL,11.75,11.85,11.75,3919,4013,0.646,0.019,-0.521,0.172,0.037,42.449
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,325.0,CALL,10.25,10.3,10.24,14496,19844,0.597,0.02,-0.542,0.179,0.035,42.297
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,327.5,CALL,8.85,8.95,8.91,3606,8741,0.547,0.02,-0.556,0.183,0.033,42.278
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,330.0,CALL,7.6,7.7,7.7,25138,39912,0.497,0.02,-0.58,0.184,0.03,43.791
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,332.5,CALL,6.5,6.6,6.5,3428,16960,0.448,0.019,-0.576,0.183,0.027,43.902
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,335.0,CALL,5.55,5.65,5.6,7564,28304,0.401,0.019,-0.564,0.179,0.025,44.048
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,337.5,CALL,4.7,4.8,4.75,1992,12313,0.356,0.018,-0.545,0.172,0.022,44.262
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,340.0,CALL,4.0,4.05,4.05,17721,39850,0.314,0.017,-0.521,0.164,0.019,44.597
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,342.5,CALL,3.35,3.45,3.45,2127,11658,0.276,0.016,-0.492,0.155,0.017,44.967
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,345.0,CALL,2.83,2.86,2.88,14058,11829,0.24,0.015,-0.457,0.144,0.015,45.198
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,347.5,CALL,2.38,2.4,2.48,3986,9685,0.209,0.014,-0.424,0.133,0.013,45.66
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,350.0,CALL,2.02,2.03,2.03,36795,32228,0.181,0.012,-0.392,0.122,0.011,46.237
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,352.5,CALL,1.69,1.71,1.78,1671,9268,0.156,0.011,-0.357,0.111,0.01,46.682
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,355.0,CALL,1.43,1.44,1.45,5474,6274,0.135,0.01,-0.326,0.101,0.008,47.322
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,357.5,CALL,1.21,1.22,1.22,892,7697,0.116,0.009,-0.294,0.091,0.007,47.857
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,360.0,CALL,1.02,1.03,1.03,12807,22713,0.101,0.008,-0.267,0.082,0.006,48.567
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,362.5,CALL,0.87,0.88,0.88,1360,2462,0.087,0.007,-0.24,0.073,0.005,49.174
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,365.0,CALL,0.74,0.75,0.74,4428,4246,0.075,0.006,-0.216,0.066,0.005,49.858
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,292.5,PUT,0.52,0.53,0.52,2329,1440,-0.05,0.004,-0.164,0.048,-0.003,52.459
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,295.0,PUT,0.6,0.61,0.6,13169,3981,-0.058,0.005,-0.181,0.054,-0.004,50.95
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,297.5,PUT,0.7,0.71,0.7,2010,1957,-0.068,0.006,-0.199,0.061,-0.005,49.459
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,300.0,PUT,0.82,0.83,0.83,25613,12229,-0.08,0.007,-0.221,0.069,-0.005,48.159
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,302.5,PUT,0.98,0.99,0.98,4351,4680,-0.094,0.008,-0.247,0.078,-0.006,47.002
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,305.0,PUT,1.18,1.2,1.19,8503,9973,-0.112,0.009,-0.276,0.088,-0.008,45.944
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,307.5,PUT,1.44,1.45,1.45,2456,6186,-0.133,0.01,-0.309,0.1,-0.009,45.041
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,310.0,PUT,1.76,1.78,1.76,12150,20311,-0.159,0.012,-0.345,0.112,-0.011,44.267
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,312.5,PUT,2.16,2.19,2.18,2324,2931,-0.189,0.013,-0.383,0.125,-0.013,43.676
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,315.0,PUT,2.66,2.68,2.67,7461,8830,-0.224,0.015,-0.423,0.139,-0.015,43.212
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,317.5,PUT,3.25,3.3,3.3,2663,5297,-0.264,0.016,-0.461,0.151,-0.018,42.882
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,320.0,PUT,3.95,4.05,4.0,13013,20921,-0.306,0.018,-0.493,0.162,-0.021,42.474
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,322.5,PUT,4.8,4.9,4.85,1138,5047,-0.354,0.019,-0.524,0.172,-0.024,42.449
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,325.0,PUT,5.8,5.85,5.82,4397,16529,-0.403,0.02,-0.545,0.179,-0.027,42.297
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,327.5,PUT,6.9,7.0,6.99,1026,11001,-0.453,0.02,-0.559,0.183,-0.031,42.278
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,330.0,PUT,8.15,8.25,8.25,7586,22949,-0.503,0.02,-0.583,0.184,-0.034,43.791
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,332.5,PUT,9.55,9.65,9.7,800,8709,-0.552,0.019,-0.579,0.183,-0.038,43.902
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,335.0,PUT,11.1,11.2,11.1,2315,6332,-0.599,0.019,-0.567,0.179,-0.041,44.048
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,337.5,PUT,12.75,12.85,12.75,249,1107,-0.644,0.018,-0.548,0.172,-0.044,44.262
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,340.0,PUT,14.55,14.65,14.68,10951,2146,-0.686,0.017,-0.524,0.164,-0.047,44.597
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,342.5,PUT,16.4,16.5,16.45,65,425,-0.724,0.016,-0.495,0.155,-0.05,44.967
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,345.0,PUT,18.4,18.55,18.37,2152,483,-0.76,0.015,-0.46,0.144,-0.053,45.198
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,347.5,PUT,20.45,20.6,20.35,93,217,-0.791,0.014,-0.427,0.133,-0.055,45.66
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,350.0,PUT,22.5,22.7,22.67,6408,1602,-0.819,0.012,-0.394,0.122,-0.058,46.237
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,352.5,PUT,24.65,24.9,24.1,28,75,-0.844,0.011,-0.36,0.111,-0.06,46.682
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,355.0,PUT,26.9,27.15,25.95,1009,144,-0.865,0.01,-0.329,0.101,-0.062,47.322
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,357.5,PUT,29.2,29.55,28.45,43,2,-0.883,0.009,-0.297,0.091,-0.063,47.857
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,360.0,PUT,31.45,31.95,30.95,5772,307,-0.899,0.008,-0.27,0.082,-0.065,48.567
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,362.5,PUT,32.6,35.05,29.7,26,1,-0.913,0.007,-0.243,0.073,-0.066,49.174
TSLA,2025-08-08 12:19:52.437493,20250815,2025-08-15,365.0,PUT,36.15,36.65,36.25,583,63,-0.925,0.006,-0.219,0.066,-0.067,49.858
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,292.5,CALL,38.15,39.3,38.3,83,1,0.896,0.005,-0.188,0.114,0.063,47.747
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,295.0,CALL,36.05,36.55,36.15,437,49,0.885,0.006,-0.201,0.124,0.067,46.963
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,297.5,CALL,33.9,34.3,37.38,271,4,0.871,0.006,-0.217,0.134,0.07,46.304
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,300.0,CALL,31.75,32.05,32.58,1421,319,0.855,0.007,-0.233,0.146,0.073,45.679
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,302.5,CALL,29.4,30.05,31.3,282,21,0.837,0.008,-0.251,0.159,0.075,45.183
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,305.0,CALL,27.55,27.85,28.1,949,192,0.816,0.009,-0.272,0.172,0.077,44.899
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,307.5,CALL,25.6,25.75,26.35,350,85,0.793,0.01,-0.289,0.185,0.077,44.413
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,310.0,CALL,23.65,23.8,23.88,1780,512,0.768,0.011,-0.308,0.198,0.077,44.09
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,312.5,CALL,21.8,21.95,22.07,274,348,0.74,0.011,-0.328,0.21,0.077,43.926
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,315.0,CALL,20.05,20.15,20.25,2644,369,0.71,0.012,-0.345,0.222,0.075,43.762
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,317.5,CALL,18.35,18.5,18.55,618,494,0.678,0.013,-0.361,0.233,0.074,43.586
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,320.0,CALL,16.75,16.85,17.0,2862,1638,0.645,0.013,-0.374,0.242,0.071,43.484
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,322.5,CALL,15.25,15.35,15.4,693,781,0.611,0.014,-0.386,0.249,0.068,43.442
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,325.0,CALL,13.8,13.95,13.85,2002,3105,0.577,0.014,-0.393,0.254,0.065,43.249
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,327.5,CALL,12.5,12.6,12.8,416,1122,0.541,0.014,-0.399,0.258,0.062,43.3
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,330.0,CALL,11.3,11.4,11.3,3498,6889,0.507,0.014,-0.419,0.259,0.059,45.301
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,332.5,CALL,10.15,10.25,10.2,199,2097,0.473,0.013,-0.42,0.258,0.055,45.442
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,335.0,CALL,9.1,9.2,9.19,1862,3671,0.44,0.013,-0.416,0.256,0.052,45.458
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,337.5,CALL,8.15,8.25,8.4,180,1476,0.408,0.013,-0.41,0.252,0.048,45.551
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,340.0,CALL,7.3,7.4,7.35,2794,5743,0.377,0.013,-0.403,0.247,0.045,45.737
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,342.5,CALL,6.5,6.6,6.65,487,1456,0.347,0.012,-0.392,0.24,0.041,45.829
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,345.0,CALL,5.8,5.9,5.9,884,1426,0.319,0.012,-0.38,0.232,0.038,46.046
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,347.5,CALL,5.2,5.25,5.27,328,584,0.292,0.011,-0.366,0.223,0.035,46.203
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,350.0,CALL,4.6,4.7,4.65,3487,5484,0.267,0.011,-0.351,0.213,0.032,46.424
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,355.0,CALL,3.65,3.7,3.78,1319,1314,0.221,0.01,-0.32,0.193,0.027,46.927
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,360.0,CALL,2.89,2.92,2.96,2339,1975,0.182,0.009,-0.287,0.172,0.022,47.499
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,365.0,CALL,2.29,2.32,2.31,1956,984,0.15,0.007,-0.255,0.151,0.018,48.211
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,370.0,CALL,1.83,1.85,1.85,2065,1112,0.123,0.006,-0.225,0.132,0.015,48.952
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,375.0,CALL,1.46,1.49,1.5,1365,1189,0.101,0.005,-0.198,0.115,0.012,49.852
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,380.0,CALL,1.18,1.2,1.22,3394,861,0.083,0.005,-0.174,0.1,0.01,50.718
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,292.5,PUT,1.44,1.47,1.5,618,204,-0.096,0.006,-0.185,0.111,-0.013,47.747
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,295.0,PUT,1.65,1.68,1.68,1003,332,-0.109,0.006,-0.199,0.122,-0.015,46.963
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,297.5,PUT,1.9,1.93,1.88,348,1149,-0.124,0.007,-0.216,0.133,-0.017,46.304
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,300.0,PUT,2.2,2.23,2.2,2220,3340,-0.141,0.008,-0.233,0.145,-0.019,45.679
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,302.5,PUT,2.55,2.59,2.57,512,288,-0.16,0.008,-0.252,0.158,-0.021,45.183
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,305.0,PUT,2.97,3.05,2.96,1792,1775,-0.182,0.009,-0.273,0.172,-0.024,44.899
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,307.5,PUT,3.45,3.5,3.45,465,1051,-0.205,0.01,-0.291,0.185,-0.028,44.413
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,310.0,PUT,4.0,4.05,4.05,3276,1076,-0.231,0.011,-0.31,0.198,-0.031,44.09
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,312.5,PUT,4.6,4.7,4.64,265,296,-0.26,0.011,-0.33,0.211,-0.035,43.926
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,315.0,PUT,5.35,5.45,5.31,1789,1275,-0.29,0.012,-0.347,0.222,-0.039,43.762
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,317.5,PUT,6.15,6.25,6.04,328,460,-0.321,0.013,-0.363,0.233,-0.044,43.586
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,320.0,PUT,7.05,7.15,7.1,1231,2060,-0.354,0.013,-0.376,0.242,-0.048,43.484
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,322.5,PUT,8.05,8.15,8.05,131,551,-0.389,0.014,-0.388,0.249,-0.053,43.442
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,325.0,PUT,9.1,9.2,9.15,816,1095,-0.423,0.014,-0.395,0.254,-0.058,43.249
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,327.5,PUT,10.3,10.4,10.2,145,1100,-0.459,0.014,-0.401,0.258,-0.063,43.3
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,330.0,PUT,11.55,11.7,11.65,671,2260,-0.493,0.014,-0.422,0.259,-0.068,45.301
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,332.5,PUT,12.95,13.05,12.95,172,1003,-0.526,0.013,-0.422,0.258,-0.073,45.442
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,335.0,PUT,14.4,14.5,14.5,216,735,-0.559,0.013,-0.418,0.256,-0.077,45.458
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,337.5,PUT,15.95,16.1,15.95,69,161,-0.592,0.013,-0.412,0.252,-0.082,45.551
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,340.0,PUT,17.6,17.7,17.6,512,278,-0.623,0.013,-0.405,0.247,-0.087,45.737
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,342.5,PUT,19.3,19.45,18.85,160,75,-0.653,0.012,-0.394,0.24,-0.091,45.829
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,345.0,PUT,21.1,21.25,21.52,165,109,-0.681,0.012,-0.382,0.232,-0.096,46.046
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,347.5,PUT,22.95,23.15,23.42,15,34,-0.708,0.011,-0.368,0.223,-0.1,46.203
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,350.0,PUT,24.85,25.05,25.0,143,1314,-0.733,0.011,-0.354,0.213,-0.104,46.424
TSLA,2025-08-08 12:19:52.437493,20250822,2025-08-22,355.0,PUT,28.9,29.1,28.9,192,78,-0.779,0.01,-0.322,0.193,-0.111,46.927
